,iteracion,path,distancia
1619,1619,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1620,1620,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1621,1621,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1622,1622,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1623,1623,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1624,1624,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1625,1625,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1626,1626,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1627,1627,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1628,1628,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1629,1629,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1630,1630,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1631,1631,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1632,1632,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1633,1633,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1634,1634,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1635,1635,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1636,1636,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1637,1637,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1638,1638,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1639,1639,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1640,1640,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1641,1641,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1642,1642,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1643,1643,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1644,1644,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1645,1645,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1646,1646,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1647,1647,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1648,1648,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1649,1649,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1650,1650,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1651,1651,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1652,1652,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1653,1653,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1654,1654,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1655,1655,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1656,1656,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1657,1657,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1658,1658,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1659,1659,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1660,1660,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1661,1661,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1662,1662,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1663,1663,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1664,1664,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1665,1665,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1666,1666,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1667,1667,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1668,1668,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1669,1669,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1670,1670,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1671,1671,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1672,1672,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1673,1673,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1674,1674,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1675,1675,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1676,1676,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1677,1677,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1678,1678,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1679,1679,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1680,1680,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1681,1681,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1682,1682,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1683,1683,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1684,1684,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1685,1685,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1686,1686,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1687,1687,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1688,1688,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1689,1689,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1690,1690,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1691,1691,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1692,1692,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1693,1693,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1694,1694,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1695,1695,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1696,1696,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1697,1697,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1698,1698,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1699,1699,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1700,1700,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1701,1701,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1702,1702,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1703,1703,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1704,1704,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1705,1705,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1706,1706,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1707,1707,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1708,1708,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1709,1709,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1710,1710,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1711,1711,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1712,1712,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1713,1713,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1714,1714,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1715,1715,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1716,1716,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1717,1717,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1718,1718,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1719,1719,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1720,1720,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1721,1721,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1722,1722,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1723,1723,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1724,1724,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1725,1725,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1726,1726,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1727,1727,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1728,1728,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1729,1729,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1730,1730,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1731,1731,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1732,1732,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1733,1733,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1734,1734,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1735,1735,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1736,1736,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1737,1737,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1738,1738,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1739,1739,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1740,1740,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1741,1741,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1742,1742,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1743,1743,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1744,1744,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1745,1745,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1746,1746,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1747,1747,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1748,1748,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1749,1749,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1750,1750,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1751,1751,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1752,1752,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1753,1753,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1754,1754,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1755,1755,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1756,1756,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1757,1757,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1758,1758,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1759,1759,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1760,1760,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1761,1761,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1762,1762,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1763,1763,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1764,1764,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1765,1765,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1766,1766,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1767,1767,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1768,1768,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1769,1769,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1770,1770,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1771,1771,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1772,1772,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1773,1773,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1774,1774,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1775,1775,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1776,1776,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1777,1777,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1778,1778,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1779,1779,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1780,1780,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1781,1781,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1782,1782,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1783,1783,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1784,1784,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1785,1785,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1786,1786,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1787,1787,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1788,1788,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1789,1789,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1790,1790,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1791,1791,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1792,1792,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1793,1793,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1794,1794,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1795,1795,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1796,1796,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1797,1797,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1798,1798,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1799,1799,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1800,1800,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1801,1801,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1802,1802,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1803,1803,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1804,1804,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1805,1805,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1806,1806,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1807,1807,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1808,1808,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1809,1809,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1810,1810,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1811,1811,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1812,1812,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1813,1813,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1814,1814,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1815,1815,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1816,1816,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1817,1817,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1818,1818,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1819,1819,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1820,1820,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1821,1821,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1822,1822,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1823,1823,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1824,1824,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1825,1825,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1826,1826,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1827,1827,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1828,1828,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1829,1829,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1830,1830,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1831,1831,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1832,1832,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1833,1833,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1834,1834,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1835,1835,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1836,1836,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1837,1837,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1838,1838,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1839,1839,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1840,1840,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1841,1841,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1842,1842,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1843,1843,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1844,1844,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1845,1845,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1846,1846,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1847,1847,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1848,1848,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1849,1849,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1850,1850,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1851,1851,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1852,1852,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1853,1853,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1854,1854,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1855,1855,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1856,1856,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1857,1857,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1858,1858,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1859,1859,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1860,1860,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1861,1861,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1862,1862,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1863,1863,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1864,1864,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1865,1865,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1866,1866,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1867,1867,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1868,1868,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1869,1869,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1870,1870,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1871,1871,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1872,1872,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1873,1873,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1874,1874,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1875,1875,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1876,1876,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1877,1877,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1878,1878,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1879,1879,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1880,1880,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1881,1881,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1882,1882,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1883,1883,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1884,1884,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1885,1885,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1886,1886,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1887,1887,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1888,1888,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1889,1889,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1890,1890,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1891,1891,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1892,1892,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1893,1893,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1894,1894,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1895,1895,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1896,1896,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1897,1897,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1898,1898,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1899,1899,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1900,1900,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1901,1901,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1902,1902,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1903,1903,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1904,1904,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1905,1905,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1906,1906,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1907,1907,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1908,1908,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
1909,1909,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
